,Floors,City,Address,Land,Price,Bedroom,Bathroom,Face,Road
2824,2.0,Kathmandu,Budhanilkantha,1369.0,30500000.0,5.0,5.0,west,13.0
2825,3.0,Kathmandu,Budhanilkantha,1369.0,28000000.0,6.0,6.0,south east,13.0
2826,3.0,Lalitpur,Bhaisepati,1369.0,46500000.0,4.0,4.0,east,13.0
2827,3.0,Lalitpur,Bhaisepati,1197.875,38000000.0,4.0,4.0,east,13.0
2828,3.0,Lalitpur,Bhaisepati,2909.125,150000000.0,6.0,7.0,east,13.0
2829,2.0,Lalitpur,Bhaisepati,1882.375,53000000.0,4.0,4.0,south,13.0
2830,3.0,Lalitpur,Bhaisepati,1283.4375,30000000.0,4.0,3.0,west,13.0
2831,2.0, Kathmandu,Mid Baneshwor,4107.0,100000000.0,,,east,13.0
2832,2.0, Kathmandu,Naxal,4107.0,140000000.0,,,east,13.0
2833,2.5, Kathmandu,Narayanthan ,3764.75,105000000.0,5.0,6.0,east,13.0
2834,3.5, Kathmandu,Mitrapark,3422.5,95000000.0,,,east,13.0
2835,2.5, Kathmandu,Deuwa chowk,2738.0,49500000.0,8.0,5.0,east,13.0
2836,3.0,Kathmandu,Budhanilkantha,2053.5,45000000.0,5.0,6.0,north east,13.0
2837,2.0, Kathmandu,Dhapasi,3422.5,58000000.0,4.0,3.0,east,13.0
2838,2.0, Kathmandu,Dhapasi,3422.5,58000000.0,4.0,4.0,east,13.0
2839,2.5, Kathmandu,Grande Villa,3148.7,62500000.0,,,east,13.0
2840,2.5, Kathmandu,Bafal,3148.7,70000000.0,3.0,4.0,east,13.0
2841,2.5,Lalitpur,Bhaisepati,1540.125,31500000.0,0.0,0.0,east,13.0
2842,2.0,Lalitpur,Bhaisepati,1133.703125,28500000.0,4.0,4.0,east,13.0
2843,3.5, Kathmandu,New Buspark,3080.25,85000000.0,,,east,13.0
2844,2.5, Lalitpur,Imadol,3080.25,60000000.0,6.0,,east,13.0
2845,3.5, Kathmandu,Bafal,2840.675,60000000.0,4.0,5.0,east,13.0
2846,2.5, Kathmandu,Bhangal ,2806.45,69000000.0,,,east,13.0
2847,3.0,Kathmandu,Budhanilkantha,1369.0,32500000.0,5.0,5.0,east,13.0
2848,2.0,Kathmandu,Halchowk,1026.75,26000000.0,4.0,0.0,east,13.0
2849,2.5, Kathmandu,Dhapasi,3422.5,58000000.0,4.0,2.0,east,13.0
2850,4.0,Kathmandu,Koteshwor,1561.515625,159687500.0,15.0,0.0,south east,13.0
2851,2.0,Kathmandu,Chandol,1197.875,24500000.0,4.0,3.0,east,13.124
2852,2.0,Kathmandu,Chandol,1197.875,24500000.0,4.0,3.0,east,13.124
2853,4.0,Kathmandu,Dillibazar,1754.03125,42500000.0,8.0,4.0,west,13.5
2854,3.0,Kathmandu,Bhangal,1369.0,24000000.0,6.0,6.0,south east,14.0
2855,3.5,Kathmandu,Buddhanagar,2117.671875,80000000.0,0.0,0.0,east,14.0
2856,2.0,Kathmandu,Sukedhara,1026.75,21000000.0,6.0,3.0,north,14.0
2857,,Kathmandu,Jorpati,342.25,25000000.0,7.0,4.0,north,14.0
2858,3.0,Kathmandu,Sukedhara,2053.5,42000000.0,5.0,5.0,east,14.0
2859,2.5, Lalitpur,Imadol,1369.0,42500000.0,3.0,3.0,south,14.0
2860,2.5, Lalitpur,Imadol,1369.0,42500000.0,3.0,3.0,south,14.0
2861,2.5, Kathmandu,Sukedhara,1369.0,39000000.0,6.0,4.0,south,14.0
2862,2.5, Kathmandu,Sitapaila,1369.0,35000000.0,,,south,14.0
2863,2.5, Lalitpur,Tikathali,1369.0,27000000.0,,,south,14.0
2864,3.0, Kathmandu,Ganesh Chowk,1369.0,21500000.0,,,south,14.0
2865,2.5,Kathmandu,Sitapaila,1369.0,21000000.0,6.0,5.0,east,14.0
2866,2.0, Lalitpur,Bhaisepati,1437.45,55000000.0,3.0,4.0,south,14.0
2867,2.0, Lalitpur,Bhaisepati,1437.45,38500000.0,3.0,4.0,south,14.0
2868,,Kathmandu,Bishal Nagar,2139.0625,60000000.0,0.0,0.0,east,14.0
2869,3.0,Kathmandu,Sitapaila,1369.0,24000000.0,8.0,5.0,west,14.0
2870,,Kathmandu,Bishal Nagar,8214.0,148800000.0,3.0,3.0,south,14.0
2871,3.5, Lalitpur,Gwarko,1437.45,35500000.0,6.0,5.0,south,14.0
2872,2.5, Lalitpur,Khumaltar,1437.45,39000000.0,4.0,4.0,south,14.0
2873,,Kathmandu,Bhangal,1369.0,24500000.0,0.0,0.0,south east,14.0
2874,2.5, Lalitpur,Dhobighat,3080.25,76500000.0,5.0,4.0,,14.0
2875,3.0,Kathmandu,Bhangal,1454.5625,17900000.0,5.0,5.0,east,14.0
2876,3.0,Kathmandu,Sitapaila,1026.75,22000000.0,3.0,4.0,east,14.0
2877,2.5,Kathmandu,Sitapaila,1369.0,21000000.0,6.0,5.0,east,14.0
2878,1.0, Lalitpur,Khumaltar,1711.25,28500000.0,1.0,,south,14.0
2879,2.5, Kathmandu,Pasikot,1745.475,38000000.0,5.0,3.0,south,14.0
2880,3.0, Kathmandu,Wasik,1779.7,37500000.0,5.0,4.0,south,14.0
2881,3.0,Kathmandu,Bhangal,1369.0,27500000.0,6.0,6.0,east,14.0
2882,1.0,Kathmandu,Buddhanagar,7016.125,20000.0,0.0,1.0,south,14.0
2883,2.0,Kathmandu,Sunderbasti,1967.9375,31500000.0,5.0,4.0,east,14.0
2884,1.0, Lalitpur,Imadol,1026.75,14700000.0,,,south,14.0
2885,3.0,Kathmandu,Swayambhu,2395.75,39000000.0,5.0,5.0,east,14.0
2886,1.0, Kathmandu,Satungal,1471.675,21500000.0,2.0,1.0,north,14.0
2887,2.0,Kathmandu,Thapathali,1689.859375,40100000.0,5.0,2.0,east,14.0
2888,3.0,Kathmandu,Budhanilkantha,5476.0,87500000.0,4.0,0.0,north,14.0
2889,3.0,Kathmandu,Hattigauda,1711.25,26500000.0,6.0,6.0,west,14.0
2890,3.0,Kathmandu,Hattigauda,2139.0625,33500000.0,5.0,5.0,north west,14.0
2891,4.0, Kathmandu,Kirtipur,1026.75,35000000.0,4.0,7.0,north east,14.0
2892,2.5, Kathmandu,Bafal,1095.2,37000000.0,4.0,3.0,north east,14.0
2893,2.0,Kathmandu,Budhanilkantha,3764.75,110000000.0,3.0,4.0,west,14.0
2894,2.5,Kathmandu,Budhanilkantha,1711.25,46000000.0,5.0,6.0,west,14.0
2895,3.0, Lalitpur,Sanagaun,1403.225,30500000.0,5.0,5.0,north east,14.0
2896,2.5, Lalitpur,Sainbu,1745.475,36500000.0,5.0,3.0,north east,14.0
2897,2.5, Kathmandu,Hattigaunda,2053.5,37500000.0,7.0,5.0,north east,14.0
2898,2.5, Kathmandu,Narayanthan ,2464.2,52500000.0,,,north east,14.0
2899,3.0,Kathmandu,Sitapaila,85.5625,26000000.0,8.0,5.0,west,14.0
2900,3.0,Kathmandu,Budhanilkantha,1369.0,35000000.0,4.0,3.0,north,14.0
2901,3.0, Kathmandu,Birendra Chowk,1026.75,24000000.0,7.0,3.0,north west,14.0
2902,3.0,Kathmandu,Budhanilkantha,3422.5,70000000.0,5.0,5.0,north,14.0
2903,3.0,Kathmandu,Budhanilkantha,7871.75,125000000.0,5.0,6.0,north,14.0
2904,3.0,Kathmandu,Budhanilkantha,1540.125,32500000.0,5.0,4.0,west,14.0
2905,2.0,Kathmandu,Syuchatar,1048.140625,16500000.0,0.0,0.0,south east,14.0
2906,,Kathmandu,Budhanilkantha,2395.75,65500000.0,0.0,0.0,south,14.0
2907,2.0,Kathmandu,Syuchatar,1048.140625,16500000.0,0.0,0.0,south east,14.0
2908,2.0,Kathmandu,Syuchatar,406.421875,22000000.0,4.0,2.0,north east,14.0
2909,2.5, Lalitpur,Sanepa,2700.0,63500000.0,5.0,5.0,north west,14.0
2910,3.0, Kathmandu,Ganesh Chowk,3422.5,57000000.0,,,north west,14.0
2911,3.0,Kathmandu,Budhanilkantha,1796.8125,50000000.0,4.0,5.0,east,14.0
2912,3.0,Kathmandu,Budhanilkantha,6160.5,115000000.0,5.0,4.0,south west,14.0
2913,3.0,Kathmandu,Jorpati,1026.75,22500000.0,4.0,3.0,north west,14.0
2914,5.0,Kathmandu,Hattigauda,2053.5,36500000.0,9.0,10.0,south,14.0
2915,2.0,Kathmandu,Tinkune,3422.5,60000000.0,6.0,3.0,east,14.0
2916,2.5, Kathmandu,Sukedhara,2053.5,39800000.0,,,south,14.0
2917,3.0,Kathmandu,Bhangal,1711.25,35000000.0,0.0,0.0,south,14.0
2918,2.0,Kathmandu,Baneshwor,2139.0625,7700000.0,0.0,2.0,south,14.0
2919,2.5, Kathmandu,Chappal karkhana,3422.5,62000000.0,4.0,,south east,14.0
2920,2.5, Kathmandu,Narayanthan ,3764.75,80000000.0,6.0,,south east,14.0
2921,3.0,Kathmandu,Samakhusi,2395.75,55000000.0,5.0,6.0,south,14.0
2922,4.0,Kathmandu,Baneshwor,2738.0,80000000.0,13.0,4.0,east,14.0
2923,2.0,Kathmandu,Baneshwor,7529.5,150000000.0,8.0,5.0,east,14.0
2924,2.5, Kathmandu,Grande Hospital,1026.75,26000000.0,3.0,4.0,south west,14.0
2925,2.5, Lalitpur,Imadol,1095.2,27000000.0,5.0,3.0,south west,14.0
2926,3.0,Kathmandu,Kalanki,2139.0625,38000000.0,7.0,4.0,east,14.0
2927,2.5, Kathmandu,Ganesh Chowk,1197.875,32500000.0,5.0,5.0,south west,14.0
2928,4.0,Kathmandu,Ravi Bhawan,18567.0625,167000000.0,11.0,4.0,east,14.0
2929,3.0,Kathmandu,Kalanki,2139.0625,38000000.0,7.0,4.0,east,14.0
2930,3.0, Lalitpur,Nakkhu,1369.0,32500000.0,7.0,4.0,south west,14.0
2931,3.0,Kathmandu,Banasthali,3508.0625,50000000.0,7.0,4.0,east,14.0
2932,2.5, Kathmandu,Deuwa chowk,1403.225,32500000.0,5.0,5.0,south west,14.0
2933,3.5, Kathmandu,Raniban,1437.45,31000000.0,6.0,5.0,south west,14.0
2934,, Kathmandu,Baniyatar,1450.0,37500000.0,,,south west,14.0
2935,3.0,Kathmandu,Raniban,2053.5,33500000.0,7.0,3.0,east,14.0
2936,2.5, Kathmandu,Budhanilkantha,1711.25,36000000.0,6.0,5.0,south west,14.0
2937,2.5, Kathmandu,Budhanilkantha,1711.25,36000000.0,6.0,5.0,south west,14.0
2938,4.0,Kathmandu,Baluwatar,0.0,60000000.0,7.0,4.0,east,14.0
2939,2.5, Kathmandu,Budhanilkantha,1711.25,36000000.0,6.0,5.0,south west,14.0
2940,2.5, Kathmandu,Pasikot,1745.475,38000000.0,5.0,3.0,south west,14.0
2941,2.5, Kathmandu,Budhanilkantha,2053.5,39000000.0,6.0,6.0,south west,14.0
2942,3.0, Kathmandu,Budhanilkantha,2053.5,39000000.0,6.0,6.0,south west,14.0
2943,5.0,Kathmandu,Putalisadak,855.625,50000000.0,0.0,0.0,west,14.0
2944,3.0,Kathmandu,Baluwatar,2053.5,61000000.0,5.0,6.0,north,14.0
2945,2.5, Bhaktapur,Radhe Radhe,2738.0,62500000.0,6.0,3.0,south east,14.0
2946,3.0, Kathmandu,Bijulibajar,2053.5,50000000.0,10.0,5.0,south east,14.0
2947,2.5,Kathmandu,Baniyatar,983.96875,19000000.0,4.0,3.0,north,14.0
2948,3.0,Kathmandu,Kalanki,3508.0625,37000000.0,3.0,3.0,east,14.0
2949,2.5, Kathmandu,Golfutar,2087.725,65000000.0,5.0,4.0,south,14.0
2950,2.5, Kathmandu,Rudreshwor,2464.2,42000000.0,5.0,5.0,south,14.0
2951,3.0,Kathmandu,Basundhara,1369.0,25500000.0,7.0,4.0,east,14.0
2952,3.5,Kathmandu,Shantinagar,1197.875,45000000.0,0.0,0.0,east,14.0
2953,3.0,Kathmandu,Basundhara,1711.25,39000000.0,5.0,2.0,south,14.0
2954,, Lalitpur,Sanepa,5476.0,97500000.0,4.0,4.0,south,14.0
2955,3.0,Kathmandu,Sano Bharyang,3422.5,150000.0,4.0,4.0,south east,14.0
2956,2.0,Kathmandu,Basundhara,5476.0,70000000.0,4.0,4.0,west,14.0
2957,3.0,Kathmandu,Basundhara,2395.75,39900000.0,5.0,6.0,east,14.0
2958,3.0, Kathmandu,Siddhartha Colony,6263.175,155000000.0,5.0,5.0,south,14.0
2959,3.0,Kathmandu,Basundhara,1967.9375,49000000.0,6.0,6.0,south,14.0
2960,3.0,Kathmandu,Basundhara,4791.5,85000000.0,7.0,8.0,east,14.0
2961,4.0,Kathmandu,Basundhara,7443.9375,25500000.0,7.0,6.0,south west,14.0
2962,2.5, Kathmandu,Budhanilkantha,2053.5,58000000.0,5.0,5.0,south,14.0
2963,3.0,Kathmandu,Basundhara,1112.3125,22500000.0,5.0,5.0,east,14.0
2964,2.0, Lalitpur,Hattiban,1026.75,20000000.0,4.0,2.0,south east,14.0
2965,3.0,Kathmandu,Sano Bharyang,1112.3125,22500000.0,6.0,5.0,east,14.0
2966,3.0,Kathmandu,Sano Bharyang,1112.3125,23000000.0,5.0,3.0,east,14.0
2967,2.5, Lalitpur,Imadol,1060.975,25000000.0,2.0,3.0,south east,14.0
2968,2.5, Lalitpur,Dhapakhel,1095.2,29000000.0,3.0,3.0,south east,14.0
2969,2.5, Lalitpur,Bhaisepati,1369.0,46500000.0,4.0,4.0,south east,14.0
2970,,Kathmandu,Sano Bharyang,1197.875,29000000.0,4.0,3.0,south east,14.0
2971,2.5, Kathmandu,Jyotinagar,1369.0,35000000.0,7.0,4.0,south east,14.0
2972,2.0,Kathmandu,Sano Bharyang,1796.8125,22000000.0,8.0,2.0,east,14.0
2973,2.5, Kathmandu,Chhauni,1437.45,31000000.0,4.0,3.0,south east,14.0
2974,2.5, Kathmandu,Sukedhara,1779.7,40000000.0,,,south east,14.0
2975,2.0,Kathmandu,Samakhusi,2395.75,55000000.0,5.0,4.0,south east,14.0
2976,3.0,Kathmandu,Baniyatar,1369.0,26500000.0,0.0,0.0,south east,14.0
2977,3.0,Kathmandu,Sano Bharyang,1112.3125,22500000.0,5.0,3.0,east,14.0
2978,,Kathmandu,Pepsicola,2053.5,34000000.0,5.0,4.0,south,14.0
2979,,Kathmandu,Tokha,1369.0,23000000.0,0.0,3.0,west,14.0
2980,3.0,Kathmandu,Tokha,1369.0,33500000.0,6.0,6.0,south east,14.0
2981,3.5,Kathmandu,Town planning,1711.25,45000000.0,7.0,6.0,east,14.0
2982,1.0,Lalitpur,Hattiban,3101.64,26800000.0,3.0,1.0,east,14.0
2983,2.5,Lalitpur,Tikathali,1026.75,21500000.0,4.0,4.0,north,14.0
2984,3.0,Lalitpur,Boje Pokhari,1155.09375,27500000.0,6.0,4.0,north west,14.0
2985,3.0,Kathmandu,Mitranagar,2738.0,70000000.0,6.0,,west,14.0
2986,2.5,Lalitpur,Imadol,1048.14,17500000.0,5.0,3.0,south,14.0
2987,2.0,Kathmandu,Budhanilkantha,1754.03,37500000.0,6.0,1.0,north east,14.0
2988,2.5,Kathmandu,Budhanilkantha,3764.75,85000000.0,6.0,4.0,south east,14.0
2989,2.5,Kathmandu,Budhanilkantha,2139.0625,32900000.0,8.0,5.0,north east,14.0
2990,1.0,Kathmandu,Makalbari,2738.0,29000000.0,2.0,2.0,east,14.0
2991,3.0,Kathmandu,Ghattekulo,4877.0625,100000000.0,8.0,4.0,east,14.0
2992,3.5,Kathmandu,Banasthali,1112.31,23000000.0,5.0,4.0,,14.0
2993,2.5,Kathmandu,Pasikot,1882.37,32500000.0,6.0,5.0,east,14.0
2994,1.0,Lalitpur,Hattiban,605.0,8000000.0,2.0,1.0,south east,14.0
2995,2.5,Lalitpur,Tikathali,1112.3125,22500000.0,6.0,3.0,north,14.0
2996,2.5,Lalitpur,Tikathali,1112.3125,23500000.0,7.0,3.0,west,14.0
2997,2.5,Kathmandu,Bhangal,1711.25,35000000.0,3.0,3.0,east,14.0
2998,3.0,Kathmandu,Dhapasi,4877.0625,55000000.0,5.0,3.0,east,14.0
2999,4.0,Bhaktapur,Lokanthali,2909.12,,10.0,4.0,south,14.0
3000,1.0,Kathmandu,Gokarneshwor,1369.0,13000000.0,3.0,1.0,south,14.0
3001,3.0,Kathmandu,Dallu,2481.3125,55000000.0,7.0,3.0,south,14.0
3002,4.0,Kathmandu,Chundevi,1369.0,31000000.0,8.0,3.0,south west,14.0
3003,4.0,Kathmandu,Chundevi,1369.0,31000000.0,8.0,3.0,south west,14.0
3004,4.0,Kathmandu,Chundevi,2053.5,72500000.0,8.0,9.0,south east,14.0
3005,4.0,Kathmandu,Milap marga,2139.06,55000000.0,5.0,2.5,east,14.0
3006,2.5,Kathmandu,Dhapashi Height,4449.25,55000000.0,5.0,4.0,north east,14.0
3007,2.5,Lalitpur,Bhaisipati,1796.81,33500000.0,5.0,4.0,north east,14.0
3008,3.0,Kathmandu,Gairidhara,1711.25,55000000.0,4.0,5.0,east,14.0
3009,3.0,Lalitpur,Tikathali,855.625,18500000.0,3.0,3.0,north east,14.0
3010,2.5,Kathmandu,Pasikot,1882.37,34000000.0,5.0,5.0,east,14.0
3011,1.0,Kathmandu,Budhanilkantha,1745.475,25500000.0,5.0,3.0,east,14.0
3012,3.0,Bhaktapur,Changunarayan,1026.75,16000000.0,2.0,3.0,east,14.0
3013,4.0,Kathmandu,Shivachowk,1882.37,35000000.0,12.0,8.0,south west,14.0
3014,5.0,Kathmandu,Dillibazar,910.0,40000000.0,4.0,4.0,east,14.0
3015,4.0,Kathmandu,Dhungedhara,7187.25,17000.0,2.0,1.0,south,14.0
3016,2.5,Kathmandu,Gairigaun,1283.43,24500000.0,6.0,4.0,south west,14.0
3017,3.0,Kathmandu,Dhungedhara,1026.75,24000000.0,5.0,5.0,east,14.0
3018,2.0,Kathmandu,Bhaktapur,1458.0,,2.0,,south west,14.0
3019,2.5,Kathmandu,Budhanilkantha,1540.12,37500000.0,5.0,4.0,south west,14.0
3020,2.5,Bhaktapur,Dadhikot,3422.5,59500000.0,5.0,6.0,east,14.0
3021,,Kathmandu,Maharajgunj,5476.0,,,,north,14.0
3022,2.0,Kathmandu,Dhumbarahi,4107.0,70000000.0,5.0,7.0,east,14.0
3023,2.5,Lalitpur,Chapagaun,1711.25,30000000.0,5.0,3.0,south west,14.0
3024,2.5,Kathmandu,Narayanthan,4449.25,72000000.0,5.0,4.0,south east,14.0
3025,2.5,Kathmandu,Ganesh Chowk,1369.0,26000000.0,6.0,4.0,east,14.0
3026,2.5,Kathmandu,Maharajgunj,2844.95,65000000.0,8.0,5.0,east,14.0
3027,2.5,Lalitpur,Imadol,1582.9,23000000.0,6.0,3.0,north,14.0
3028,2.5,Kathmandu,Kapan,2053.5,50000000.0,6.0,4.0,east,14.0
3029,2.5,Kathmandu,Golfutar,1475.95,28500000.0,5.0,4.0,east,14.0
3030,2.5,Lalitpur,Dhapakhel,1369.0,,8.0,4.0,south,14.0
3031,,Kathmandu,Paiyatar,1711.25,32500000.0,6.0,4.0,south east,14.0
3032,2.5,Kathmandu,Budhanilkantha,1711.25,16500000.0,9.0,3.0,,14.0
3033,2.5,Kathmandu,Kapan,1197.875,27500000.0,5.0,2.0,east,14.0
3034,2.5,Kathmandu,Baniyatar,1540.12,23500000.0,5.0,4.0,south,14.0
3035,2.5,Kathmandu,Bafal,1369.0,42000000.0,4.0,3.0,south,14.0
3036,2.5,Kathmandu,Pepsicola,2053.5,34000000.0,5.0,4.0,,14.0
3037,2.5,Lalitpur,Imadol,855.625,20600000.0,6.0,3.0,west,14.0
3038,2.5,Kathmandu,Budhanilkantha,2395.75,70000000.0,5.0,6.0,south east,14.0
3039,2.5,Lalitpur,Imadol,1283.43,19000000.0,4.0,3.0,east,14.0
3040,3.5,Lalitpur,Khumaltar,1540.12,40000000.0,6.0,,south,14.0
3041,3.0,Kathmandu,Tokha,1711.25,30000000.0,6.0,5.0,north,14.0
3042,3.0,Kathmandu,Chapali,4107.0,42500000.0,5.0,6.0,south east,14.0
3043,2.0,Kathmandu,Chandragiri,1454.5625,29500000.0,7.0,4.0,west,14.0
3044,3.0,Kathmandu,Budhanilkantha,4962.625,200000.0,5.0,4.0,east,14.0
3045,2.0, Kathmandu,Maharajgunj,1369.0,24000000.0,4.0,2.0,east,14.0
3046,4.0, Bhaktapur,Katunje,1369.0,25000000.0,7.0,,east,14.0
3047,2.5, Kathmandu,Kapan,1369.0,21000000.0,6.0,,east,14.0
3048,3.0,Kathmandu,Budhanilkantha,10952.0,115000000.0,0.0,0.0,east,14.0
3049,2.0,Kathmandu,Budhanilkantha,4791.5,51000000.0,5.0,5.0,east,14.0
3050,3.0,Lalitpur,Bhaisepati,5476.0,125000.0,4.0,6.0,south,14.0
3051,2.5, Kathmandu,Deuwa chowk,2053.5,36000000.0,6.0,,east,14.0
3052,3.5, Kathmandu,Mid Baneshwor,2087.725,85000000.0,,,east,14.0
3053,3.0,Kathmandu,Budhanilkantha,5133.75,65000000.0,5.0,5.0,south,14.0
3054,3.0,Kathmandu,Budhanilkantha,1796.8125,31000000.0,5.0,5.0,south west,14.0
3055,2.5, Kathmandu,Hattigaunda,2121.95,65000000.0,6.0,7.0,east,14.0
3056,3.0,Kathmandu,Budhanilkantha,1711.25,29000000.0,5.0,5.0,south,14.0
3057,2.5, Kathmandu,Rudreshwor,2156.175,68000000.0,5.0,4.0,east,14.0
3058,2.0, Kathmandu,Thapathali,2395.75,60000000.0,5.0,4.0,east,14.0
3059,2.5, Kathmandu,Pepsicola,2429.975,35000000.0,,,east,14.0
3060,3.0,Kathmandu,Budhanilkantha,5818.25,62000000.0,5.0,6.0,south west,14.0
3061,3.0,Kathmandu,Budhanilkantha,1069.53125,22500000.0,5.0,5.0,south east,14.0
3062,2.5,Lalitpur,Bhaisepati,1369.0,30000000.0,4.0,4.0,east,14.0
3063,2.5, Kathmandu,Baluwatar,2806.45,68000000.0,6.0,3.0,east,14.0
3064,3.5, Kathmandu,Maitidevi,3422.5,8000000.0,,,east,14.0
3065,3.0,Kathmandu,Budhanilkantha,1796.8125,27000000.0,6.0,6.0,east,14.0
3066,,Lalitpur,Bakhundol,1711.25,180000.0,5.0,0.0,east,14.0
3067,2.5, Lalitpur,Imadol,1026.75,14700000.0,,,north,14.0
3068,2.5, Kathmandu,Dhapasi,1095.2,29000000.0,4.0,3.0,north,14.0
3069,2.0, Kathmandu,Syuchatar,1095.2,22000000.0,4.0,2.0,north,14.0
3070,3.0,Kathmandu,Budhanilkantha,2053.5,36000000.0,5.0,7.0,east,14.0
3071,2.5,Kathmandu,Gothatar,1026.75,18500000.0,3.0,3.0,east,14.0
3072,2.5, Lalitpur,Imadol,1095.2,43000000.0,4.0,4.0,east,14.0
3073,5.0, Kathmandu,Baluwatar,1060.975,40000000.0,3.0,5.0,east,14.0
3074,,Kathmandu,Gothatar,1026.75,18000000.0,0.0,0.0,west,14.0
3075,2.5,Lalitpur,Nakkhu,1540.125,25500000.0,4.0,4.0,north west,14.0
3076,2.5,Lalitpur,Nakkhu,1540.125,25500000.0,4.0,4.0,north west,14.0
3077,,Kathmandu,Golfutar,1197.875,21500000.0,10.0,0.0,south,14.0
3078,,Lalitpur,Lubhu,1197.875,19500000.0,0.0,0.0,east,14.0
3079,2.0,Lalitpur,Lamatar,55102.25,230000001.0,9.0,5.0,east,14.0
3080,3.0,Lalitpur,Lalitpur,4877.0625,51000000.0,8.0,4.0,east,14.0
3081,,Kathmandu,Golfutar,1796.8125,33000000.0,5.0,5.0,west,14.0
3082,,Lalitpur,Lalitpur,1112.3125,22200000.0,0.0,0.0,west,14.0
3083,4.0,Lalitpur,Kupondole,1000.0,2200000.0,0.0,1.0,east,14.0
3084,3.0,Lalitpur,Khumaltar,1369.0,19500000.0,6.0,5.0,south,14.0
3085,2.0,Lalitpur,Khumaltar,3422.5,60000000.0,6.0,2.0,north,14.0
3086,,Kathmandu,Chabahil,2738.0,38000000.0,0.0,0.0,north,14.0
3087,3.0,Lalitpur,Jhamsikhel,5476.0,300000.0,17.0,5.0,west,14.0
3088,3.0,Kathmandu,Chapali,1540.125,39900000.0,5.0,4.0,north west,14.0
3089,3.0,Kathmandu,Chabahil,1796.8125,49500000.0,5.0,5.0,east,14.0
3090,3.0,Lalitpur,Jawalakhel,1069.53125,39800000.0,6.0,5.0,south east,14.0
3091,3.0,Lalitpur,Imadol,7871.75,185000.0,5.0,5.0,east,14.0
3092,3.0,Lalitpur,Imadol,700.0,15000.0,2.0,1.0,south east,14.0
3093,1.0,Lalitpur,Imadol,1197.875,15000000.0,2.0,1.0,north west,14.0
3094,1.0,Lalitpur,Imadol,1197.875,15500000.0,1.0,1.0,east,14.0
3095,2.0,Lalitpur,Imadol,1026.75,12900000.0,2.0,2.0,south,14.0
3096,2.0,Lalitpur,Hattiban,1711.25,46000000.0,5.0,4.0,east,14.0
3097,,Lalitpur,Hattiban,2053.5,35500000.0,0.0,3.0,east,14.0
3098,2.0,Lalitpur,Hattiban,1026.75,20000000.0,3.0,2.0,south east,14.0
3099,2.0,Kathmandu,Budhanilkantha,0.0,31000000.0,4.0,4.0,east,14.0
3100,3.0,Lalitpur,Gwarko,1796.8125,35500000.0,6.0,5.0,south,14.0
3101,2.0,Kathmandu,Budhanilkantha,1369.0,24000000.0,4.0,3.0,east,14.0
3102,0.0,Kathmandu,Gongabu,1026.75,20000000.0,0.0,0.0,east,14.0
3103,3.0,Lalitpur,Jhamsikhel,1882.375,150000.0,3.0,4.0,east,14.0
3104,,Kathmandu,Baluwatar,5304.875,122450000.0,2.0,4.0,east,14.0
3105,2.5, Kathmandu,Chandragiri,5202.2,40000000.0,5.0,4.0,south,14.0
3106,2.5, Kathmandu,Kharibot,1711.25,30500000.0,,,,14.0
3107,2.0,Kathmandu,Mandikatar,2738.0,120000.0,4.0,4.0,west,14.0
3108,2.5, Lalitpur,Bhaisepati,3125.0,45000000.0,5.0,5.0,west,14.0
3109,3.0,Kathmandu,Narephate,1369.0,31500000.0,5.0,4.0,west,14.0
3110,3.0,Kathmandu,Balaju,2053.5,25000000.0,3.0,3.0,south,14.0
3111,1.0, Kathmandu,Bhangal ,1095.2,13000000.0,,,,14.0
3112,3.0,Kathmandu,khahare,1796.8125,27000000.0,6.0,6.0,north west,14.0
3113,2.5, Kathmandu,Mandikhatar,1095.2,23000000.0,,,,14.0
3114,2.5, Kathmandu,Bafal,2395.75,47500000.0,6.0,3.0,west,14.0
3115,3.5, Kathmandu,Gothatar,2395.75,56000000.0,7.0,6.0,west,14.0
3116,4.0,Kathmandu,Naxal,1369.0,80000000.0,6.0,5.0,east,14.0
3117,10.0,Kathmandu,Haadigaun Marg,3422.5,130000000.0,4.0,2.5,south west,14.0
3118,2.0,Kathmandu,Kapan,1369.0,26000000.0,4.0,3.0,north east,14.0
3119,2.5, Kathmandu,Sukedhara,1711.25,35000000.0,,,,14.0
3120,2.5, Lalitpur,Bhaisepati,1129.425,38000000.0,4.0,5.0,,14.0
3121,4.0,Kathmandu,Makalbari,1176.484375,21500000.0,7.0,4.0,south west,14.0
3122,2.5, Kathmandu,Bhimsengola,7289.925,150000000.0,5.0,4.0,,14.0
3123,2.0, Kathmandu,Grande Villa,1369.0,32500000.0,3.0,3.0,,14.0
3124,3.5, Kathmandu,Kapan,1437.45,31000000.0,,,west,14.0
3125,3.0,Kathmandu,Maligaon,4107.0,65000000.0,6.0,6.0,east,14.0
3126,2.5, Lalitpur,Bhaisepati,1369.0,67500000.0,8.0,8.0,,14.0
3127,7.0,Kathmandu,Newroad,620.0,40000.0,0.0,1.0,west,14.0
3128,2.5, Kathmandu,Bafal,1369.0,30000000.0,6.0,4.0,,14.0
3129,2.5, Kathmandu,Golfutar,1369.0,27000000.0,,,,14.0
