price,LAND AREA,HOUSE AREA,,BEDS,LIVING,KITCHEN,BATHROOMS,FLOORS,LOCATION,ROAD DESCRIPTION,FACED TOWARDS,CATEGORY,TYPE,CODE,UPDATE,VIEWS,FURNISHING,url,MAIN ROAD DISTANCE,ROAD TO HOUSE,FLAT AREA,PARKING AREA
"Rs. 1,85,000 / month (Negotiable)
(One lakh eighty five thousand )",0-,,,4,1,1,,2.5,"BALUWATAR, KATHMANDU, NEPAL",13,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10220,5 MONTHS AGO,83,FULLY FURNISHED,https://www.gharbazar.com/property/details/house-at-baluwatar-10220,,BALUWATAR,,
"Rs. 2,95,00,000 (Negotiable)
(Two crore ninety five lakh )",0-3-1-0,,,8,4,3,4,3.5,"JADIBUTI, KATHMANDU, NEPAL",13 FEET,NORTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB08471,2 YEARS AGO,8119,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-jadibuti-8471,100M,,,
"Rs. 16,50,000 (Negotiable)
(Sixteen lakh fifty thousand )",0-,,,14,,1,3,,"NEW BANESHWOR, KATHMANDU, NEPAL",8 FT,NONE,HOSTEL (RESIDENTIAL),PILLAR SYSTEM,GB10762,3 WEEKS AGO,432,FULLY FURNISHED,https://www.gharbazar.com/property/details/exclusive-hostel-for-sale-excellent-investment-opportunity-10762,500M,,,
"Rs. 100 (Negotiable)
(One hundred per square feet )",4000 SQUARE FEET,,,,,,,5,,16 FT,EAST,COMMERCIAL BUILDING (RESIDENTIAL),PILLAR SYSTEM,GB09024,1 YEAR AGO,2276,NOT FURNISHED,https://www.gharbazar.com/property/details/commercial-building-at-bhaisepati-awash-9024,20M,20,3200 SQUARE FEET,
,0-3-0-0,,,,,,,,"CHOBAR, KATHMANDU, NEPAL",13 FT,NORTH-EAST-SOUTH,LAND (RESIDENTIAL),NONE,GB10693,3 DAYS AGO,869,,https://www.gharbazar.com/property/details/chobhar-limited-plots-in-high-demand-location-don-t-miss-out-10693,,,,
"Rs. 2,25,00,000 (Negotiable)
(Two crore twenty five lakh )",0-5-2-0,0-3-0-0,,5,1,2,3,2.5,"SYUCHATAR, KATHMANDU, NEPAL",10 FT IN EAST 13 FT IN WEST,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB04778,2 YEARS AGO,25249,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-syuchatar-4778,1000M,,,
,0-17-0-0,,,11,2,2,5,2.5,"SURUNGA, JHAPA, NEPAL",82,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB03682,5 YEARS AGO,3897,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-jhapa-3682,,,,
"Rs. 24,000 / month (Negotiable)
(Twenty four thousand per month)",0-5-1-0,,,2,1,1,2,3.5,"BUDHANILKANTHA, KATHMANDU, NEPAL",12 FEET,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB07266,1 YEAR AGO,7771,SEMI FURNISHED,https://www.gharbazar.com/property/details/flat-at-budhanilkantha-7266,100M,,,
"Rs. 1,62,00,000 (Negotiable)
(One crore sixty two lakh )",0-3-0-0,0-3-0-0,,9,2,2,,3.5,"TARKESHWOR MUNICIPALITY, KATHMANDU, NEPAL",9 FEET,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10262,5 MONTHS AGO,121,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-tarkeshwor-municipality-10262,,1ST ROAD FROM SESMATI TO JARANKHU ROAD,,
"Rs. 2,50,00,000 (Negotiable)
(Two crore fifty lakh )",0-4-1-2,1050 SQUARE FEET,,11,2,3,4,3.5,"AADESHWOR MAHADEV, PALDEN PLOTTING, KATHMANDU, NEPAL",13,SOUTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB08178,2 YEARS AGO,6634,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-adeshwor-mahadev-sitapaila-8178,150M,,,
"Rs. 7,25,00,000 (Negotiable)
(Seven crore twenty five lakh )",0-7-0-0,0-5-0-0,,9,4,4,6,2.5,"BASUNDHARA, KATHMANDU, NEPAL",13 FEET,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10310,5 MONTHS AGO,1434,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-basundhara-10310,,,,
"Rs. 65,00,000 (Negotiable)
(Sixty five lakh )",,,,7,4,4,7,4,"THAMEL, KATHMANDU, NEPAL",15 FEET,NONE,APARTMENT (RESIDENTIAL),PILLAR SYSTEM,GB10162,5 MONTHS AGO,458,FULLY FURNISHED,https://www.gharbazar.com/property/details/apartment-at-thamel-narsing-chowk-10162,,,,
"Rs. 3,90,00,000 (Negotiable)
(Three crore ninety lakh )",0-5-0-2,4800 SQUARE FEET,,9,4,4,5,3.5,"LALIGURANS MARGA, MAITIDEVI, KATHMANDU, NEPAL",13 FEET PITCHED,SOUTH-WEST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB03481,3 YEARS AGO,2288,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-maitidevi-3481,400M,,,
"Rs. 2,70,00,000 (Negotiable)
(Two crore seventy lakh )",0-3-2-3,2879 SQUARE FEET,,6,1,3,3,3.5,"HATTIBAN, LALITPUR, NEPAL",24 FEET,EAST,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB10075,5 MONTHS AGO,4484,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-hattiban-10075,,,,
"Rs. 2,95,00,000 (Negotiable)
(Two crore ninety five lakh )",0-4-3-0,,,5,3,3,5,,,13 FT,SOUTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB09718,11 MONTHS AGO,979,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-naya-thimi-bhaktapur-9718,,,,
"Rs. 2,40,00,000
(Two crore forty lakh ( Fixed))",0-3-2-0,2400 SQUARE FEET,,6,2,2,4,,"CHANGATHALI, LALITPUR, NEPAL",12 FT,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB09856,3 MONTHS AGO,2732,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-united-colony-changathali-9856,,,,220 SQUARE FEET
"Rs. 1,50,00,000 (Negotiable)
(One crore fifty lakh )",0-12-3-0,,,15,,2,4,3.5,"CHANGU NARAYAN ROAD, BHAKTAPUR, NEPAL",12 FT,SOUTH-EAST,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB06190,4 YEARS AGO,2061,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-changu-pikhel-6190,150M,,,
"Rs. 5,00,000 / month
(Five lakh )",0-0-0-0,,,,,1,,,"THAPATHALI, KATHMANDU, NEPAL",40 FT,SOUTH-WEST,OFFICE SPACE (RESIDENTIAL),NONE,GB10244,5 MONTHS AGO,551,FULLY FURNISHED,https://www.gharbazar.com/property/details/office-space-at-central-business-park-thapathali-10244,10M,,2754 SQUARE FEET,
"Rs. 80,000 / month (Negotiable)
(Eighty thousand )",0-10-0-0,1400 SQUARE FEET,,2,1,1,,1,"ANAMNAGAR, KATHMANDU, NEPAL",15 FEET,SOUTH,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB10385,4 MONTHS AGO,43,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-anamnagar-10385,,BEHIND THE SINGH DURBAR WALL,,
,,,,,,,,,"SHANTINAGAR MARG, KATHMANDU, NEPAL",,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10778,3 WEEKS AGO,42,,https://www.gharbazar.com/property/details/house-at-shantinagar-marg-10778,,,,
"Rs. 1,70,00,000
(One crore seventy lakh )",0-2-2-2,0-2-2-2,,5,,1,,3,"NAGARJUN 07 SYUCHATAR, KATHMANDU, NEPAL",13FT DHALAN ROAD,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10507,3 MONTHS AGO,84,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-nagarjun-07-syuchatar-10507,,MAIN ROAD UM MART TO 150M,,
"Rs. 6,000 (Negotiable)",0-,,,1,,,,1,,10 FIT,SOUTH,HOUSE (RESIDENTIAL),NONE,GB10448,4 MONTHS AGO,54,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-mahalaxmi-municipolicy-tikathali-5-near-pawan-prakrity-school-10448,,,,
"Rs. 50,000 / month (Negotiable)
(Fifty thousand )",0-,0-5-2-0,,,,,,,"SAANO BHARYANG, SWOYAMBHU, KATHMANDU, NEPAL",20 FEET,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10060,7 MONTHS AGO,146,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-saano-bharyang-swoyambhu-10060,,,,
"Rs. 42,00,000 (Negotiable)
(Forty two lakh Per anna)",0-6-0-0,,,,,,,,"DIVYASHWORI, SANOTHIMI, BHAKTAPUR, NEPAL",20 FEET,SOUTH-EAST,LAND (RESIDENTIAL),NONE,GB06554,4 YEARS AGO,4982,,https://www.gharbazar.com/property/details/land-at-divyashwori-6554,100M,,,
"Rs. 3,50,00,000 (Negotiable)
(5 kattha 13 dhurr)",5 KATTHA,5 KATTHA-0-0-0,,,,,,,"BIRATCHOWK, SUNDARHARAICHA-9, KATHMANDU, NEPAL",20FT,NORTH,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB10564,2 MONTHS AGO,32,,https://www.gharbazar.com/property/details/land-at-biratchowk-sundarharaicha-9-10564,,"ROAD OPPOSITE TO CHADANI PETROL PUMP MAKING SALAKPUR COCKTAIL LOUNGE ON THE THE RIGHT SIDE, ROAD TO NATRAJ AGRO INDUSTRY. 1.5 KM WAY INSIDE THE ROAD TO THIS BEAUTIFUL PIECE OF LAND.",,
"Rs. 1,55,00,000 (Negotiable)
(One crore fifty five lakh )",,,,3,1,1,,2.5,"DHAPAKHEL, KATHMANDU, NEPAL",,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10747,4 WEEKS AGO,50,,https://www.gharbazar.com/property/details/house-at-dhapakhel-10747,,1KM FROM LITTLE ANGLE'S SCHOOL,,
"Rs. 2,20,00,000 (Negotiable)
(Two crore twenty lakh )",0-3-0-0,1883 SQUARE FEET,,4,2,2,3,2.5,"MADHYAPUR THIMI, BHAKTAPUR, NEPAL",12 (STONE-PAVED),EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB04311,2 YEARS AGO,26530,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-gatthaghar-4311,200M,50,,
"Rs. 6,00,000 (Negotiable)
(Six lakh per aana)",6-3-0-0,,,,,,,,"PANAUTI, KAVRE, NEPAL",18 FT,NONE,LAND (RESIDENTIAL),NONE,GB09276,1 YEAR AGO,1786,,https://www.gharbazar.com/property/details/land-near-panauti-9276,,,,
"Rs. 30,00,000 (Negotiable)
(30 lakh per aana)",0-10-2-0,,,,,,,,"BUDHANILKANTHA, KATHMANDU, NEPAL",10 FT,SOUTH-EAST,LAND (RESIDENTIAL),PILLAR SYSTEM,GB05704,5 YEARS AGO,4569,,https://www.gharbazar.com/property/details/land-at-pasikot-chapali-ghumti-5704,200M,50,,
"Rs. 63,00,000 (Negotiable)
(Sixty three lakh )",426 SQUARE FEET,,,1,1,1,1,,"DOWNTOWN APARTMENT, LALITPUR, NEPAL",20 FT,SOUTH-EAST,APARTMENT (RESIDENTIAL),PILLAR SYSTEM,GB09730,9 MONTHS AGO,1282,NOT FURNISHED,https://www.gharbazar.com/property/details/apartment-at-downtown-apartment-9730,,,,
"Rs. 65,00,000 (Negotiable)
(Sixty five lakh )",,604 SQUARE FEET,,2,1,1,1,7,"HATTIBAN, LALITPUR, NEPAL",20 FEET,SOUTH-WEST,APARTMENT (RESIDENTIAL),PILLAR SYSTEM,GB10064,7 MONTHS AGO,202,SEMI FURNISHED,https://www.gharbazar.com/property/details/apartment-at-hattiban-lalitpur-10064,,,,
,0-5-2-0,,,6,2,1,,2.5,"SITAPAILA, KATHMANDU, KATHMANDU, NEPAL",16 FT,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB09985,8 MONTHS AGO,225,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-sitapaila-kathmandu-9985,,NEAR BY AANI GUMBA AND BIGMART,,
"Rs. 2,00,00,000 (Negotiable)
(Two crore )",1223 SQUARE FEET,,,3,1,1,2,,"DOWNTOWN APARTMENT, LALITPUR, NEPAL",20 FT,SOUTH-WEST,APARTMENT (RESIDENTIAL),PILLAR SYSTEM,GB09769,10 MONTHS AGO,785,NOT FURNISHED,https://www.gharbazar.com/property/details/3bhk-apartment-at-downtown-apartment-9769,,,,
"Rs. 1,75,00,000 (Negotiable)
(One crore seventy five lakh )",0-3-2-0,,,2,1,1,3,2.5,"LAMATAR, LALITPUR, NEPAL",13- 20 FT,SOUTH,HOUSE (RESIDENTIAL),WALL BEARING,GB10551,1 MONTH AGO,1089,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-green-valley-homes-lamatar-10551,800M,,,
"Rs. 2,75,00,000 (Negotiable)
(Two crore seventy five lakh )",0-,1368 SQUARE FEET,,3,1,1,,7,"HATTIBAN, LALITPUR, NEPAL",20 FEET,NONE,APARTMENT (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB10254,5 MONTHS AGO,75,SEMI FURNISHED,https://www.gharbazar.com/property/details/apartment-at-hattiban-10254,,CITY SCAPE,,
"Rs. 12,50,000 (Negotiable)
(12 lakh 50 thousand per aana for 32 aana, 15 lakh per aana for pieces land.)",0-32-0-0,,,,,,,,"NEAR MATA MANDIR, KATHMANDU, NEPAL",20,EAST,LAND (RESIDENTIAL),NONE,GB05165,5 YEARS AGO,3409,,https://www.gharbazar.com/property/details/land-at-budhanilkantha-bishnumati-5165,150M,,,
"Rs. 100 (Negotiable)
(One hundred rupees per sq.ft)",0-4-1-0,,,5,,,5,5,"LAGANKHEL, MAHALAXMISTHAN, LALITPUR, NEPAL",8 LANE RING ROAD,NONE,COMMERCIAL BUILDING (RESIDENTIAL),PILLAR SYSTEM,GB06518,2 YEARS AGO,4207,NOT FURNISHED,https://www.gharbazar.com/property/details/commercial-building-at-lagankhel-mahalaxmisthan-6518,,,,990 SQUARE FEET
,0-2-2-3,,,4,2,2,,2.3,"IMADOL OUCHU HEIGHT, KATHMANDU, NEPAL",16FT,WEST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10648,1 MONTH AGO,63,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-imadol-ouchu-height-10648,,ROAD TOUCHED,,
"Rs. 1,80,00,000 (Negotiable)
(One crore eighty lakh )",0-3-0-0,0-3-0-0,,6,,1,,3,"NAGARJUN 07 SYUCHATAR, KATHMANDU, NEPAL",13FT DHALAN ROAD,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10506,3 MONTHS AGO,107,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-nagarjun-07-syuchatar-10506,,UM MART TO 150M,,
"Rs. 42,00,000
(Forty two lakh )",,,,,,,,,"DHAPAKHEL HATTIBAN, KATHMANDU, NEPAL",,NONE,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10782,3 WEEKS AGO,41,,https://www.gharbazar.com/property/details/land-at-dhapakhel-hattiban-10782,,,,
"Rs. 99,00,000 (Negotiable)
(Ninety nine lakh )",0-4-0-0,,,,,,,,"NEARBY KMC HOSPITAL, DUWAKOT, BHAKTAPUR, NEPAL",13 FT,SOUTH,LAND (RESIDENTIAL),NONE,GB10793,2 WEEKS AGO,1122,,https://www.gharbazar.com/property/details/explore-the-land-of-opportunity-in-duwakot-bhaktapur-avail-now-10793,,,,
"Rs. 5,00,00,000 (Negotiable)
(5 crore)",2-5-0-0,,,5,1,1,2,2,"KIRTIPUR, KATHMANDU, NEPAL",BLACK-TOPPED ROAD,,BUNGALOW (RESIDENTIAL),PILLAR SYSTEM,GB04023,5 YEARS AGO,5127,FULLY FURNISHED,https://www.gharbazar.com/property/details/bunglow-at-machhegaun-4023,,,,
"Rs. 80,00,000 (Negotiable)
(Eighty lakh per aana)",0-20-0-0,,,,,,,,"MAITIDEVI, KATHMANDU, NEPAL",20 FT,WEST,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10631,1 MONTH AGO,1033,,https://www.gharbazar.com/property/details/house-land-at-maitidevi-10631,,,,
"Rs. 45,00,000 (Negotiable)
(Forty five lakh )",0-5-2-0,,,,,,,,,13 FT,NONE,LAND (RESIDENTIAL),NONE,GB10246,5 MONTHS AGO,388,,https://www.gharbazar.com/property/details/land-at-nagaun-kritipur-10246,,,,
"Rs. 2,80,000 (Negotiable)
(Two lakh eighty thousand )",0-,,,,,,,,"GAURIGHAT, KATHMANDU, NEPAL",13 FT,NONE,SHUTTER/S (RESIDENTIAL),PILLAR SYSTEM,GB10828,YESTERDAY,231,NOT FURNISHED,https://www.gharbazar.com/property/details/food-wrapping-shop-at-gaurighat-purchase-now-10828,,,,
"Rs. 5,00,00,000
(Five crore )",,,,,,,,,"BHAISEPATI, KATHMANDU, NEPAL",,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10779,3 WEEKS AGO,37,,https://www.gharbazar.com/property/details/house-at-bhaisepati-10779,,,,
"Rs. 1,45,00,000 (Negotiable)
(One crore forty five lakh )",0-4-0-0,679 SQUARE FEET,,5,3,2,3,2.5,"BALKOT, BHAKTAPUR, NEPAL",13 FEET,WEST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB04541,2 YEARS AGO,19592,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-balkot-height-4541,150M,50,,
"Rs. 4,00,00,000 (Negotiable)
(Four crore )",0-1-0-0,0-1-0-0,,5,2,1,2,4.5,"PATAN DURBAR SQUARE,LALITPUR, NEPAL",9 FEET,NONE,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB10017,7 MONTHS AGO,98,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-patan-durbar-square-lalitpur-10017,,,,
"Rs. 12,00,000 (Negotiable)
(12 lakh per aana)",0-6-0-0,,,,,,,,"CHAPALI BHADRAKALI, KATHMANDU, NEPAL",12 FEET,EAST,LAND (RESIDENTIAL),PILLAR SYSTEM,GB04344,6 YEARS AGO,1853,,https://www.gharbazar.com/property/details/land-at-chapali-4344,,,,
"Rs. 4,50,000 / month (Negotiable)
(Four lakh fifty thousand )",0-8-0-0,0-4-0-0,,11,4,4,,7,"THAMEL, PAKNAJOLE, KATHMANDU, NEPAL",12 FT,EAST,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB09051,9 MONTHS AGO,578,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-near-kathmandu-suite-home-thamel-9051,,OPPOSITE TO HOTEL “KATHMANDU SUITE HOME”,,
"Rs. 52,00,000 (Negotiable)
(Fifty two lakh per aana)",0-5-2-0,,,,,,,,"BHIMSENGOLA, PURANO BANESHWOR, KATHMANDU, NEPAL",12 FEET,NONE,LAND (RESIDENTIAL),NONE,GB06905,4 YEARS AGO,5646,,https://www.gharbazar.com/property/details/land-at-old-baneshwor-6905,30M,,,
"Rs. 1,99,00,000 (Negotiable)
(One crore ninety nine lakh )",0-3-0-0,,,4,1,1,2,2,"IMADOL, LALITPUR, NEPAL",13 FT,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10824,1 HOUR AGO,181,SEMI FURNISHED,https://www.gharbazar.com/property/details/spacious-and-stylish-house-in-peaceful-imadol-convenient-location-with-modern-amenities-10824,,,,
"Rs. 2,80,00,000 (Negotiable)
(Two crore eighty lakh )",0-10-2-0,,,5,2,1,3,2.5,"MILANCHOWK, DAHACHOWK, KATHMANDU, NEPAL",12 FEET,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB07409,1 YEAR AGO,4865,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-dahachowk-7409,150M,,,
"Rs. 1,75,00,000 (Negotiable)
(One crore seventy five lakh)",0-3-0-1,1400 SQUARE FEET,,5,2,2,3,2.5,"MAHALAXMI-03, IMADOL, LALITPUR, NEPAL",14 FEET,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB07552,3 YEARS AGO,4603,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-imadol-7552,50M,,600 SQUARE FEET,
,,,,,,,,,"MID BANESHWOR, KATHMANDU, NEPAL",,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10799,2 WEEKS AGO,65,,https://www.gharbazar.com/property/details/house-at-mid-baneshwor-10799,,,,
,0-4-0-2,0-3-1-0,,14,,,,4,"THE EADGE OF THAMEL, RIGHT BEHIND THE SARWOSTI CAMPUS., KATHMANDU, NEPAL",12FT,SOUTH-WEST,HOUSE (RESIDENTIAL),WALL BEARING,GB10528,3 MONTHS AGO,118,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-the-eadge-of-thamel-right-behind-the-sarwosti-campus-10528,,LEKHNATH MARG TO NASHADHAU ST.,,
"Rs. 4,50,000 (Negotiable)
(Four lakh fifty thousand )",9 DHUR,,,,,,,,"SIMARBANA CHOWK, ITAHARI, SUNSARI, NEPAL",20 FT PITCHED ROAD,NORTH,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB05835,3 YEARS AGO,7383,,https://www.gharbazar.com/property/details/land-at-itahari-5835,50M,,,
"Rs. 3,15,00,000 (Negotiable)
(Three crore fifteen lakh )",0-5-1-1,2750 SQUARE FEET,,6,3,2,5,2.5,"SITAPAILA, KATHMANDU, NEPAL",16/20 FEET,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB06841,1 YEAR AGO,6867,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-sitapaila-ramkot-6841,135M,,,
"Rs. 11,84,00,000 (Negotiable)
(Eleven crore eighty four lakh )",2-10-2-3,,,,,,,,"BHAKTAPUR, BHAKTAPUR, NEPAL",20 FEET,NONE,LAND (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB10167,6 MONTHS AGO,65,,https://www.gharbazar.com/property/details/land-at-bhaktapur-10167,,HANUMANTE CORRIDOR,,
"Rs. 4,00,00,000 (Negotiable)
(Four crore )",0-4-2-0,,,6,3,2,,3.5,"KHUMALTAR, LALITPUR, NEPAL",14/20FT,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10337,5 MONTHS AGO,50,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-khumaltar-10337,,200M,,
"Rs. 2,35,00,000 (Negotiable)
(Two crore thirty five lakh )",0-3-3-0,2041 SQUARE FEET,,4,2,2,4,2.5,"NEAR SWIMMING POOL, IMADOL, LALITPUR, NEPAL",20 FT,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB05700,2 YEARS AGO,22111,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-imadol-5700,1400M,100,,
,72900 SQUARE FEET,,,,,,,,"KAWASOTI, NAWALPARASI, NEPAL",20 FT. ROAD,NONE,LAND (RESIDENTIAL),NONE,GB02736,4 YEARS AGO,2971,,https://www.gharbazar.com/property/details/land-at-kawasoti-2736,,,,
"Rs. 3,20,00,000
(Three crore twenty lakh )",0-3-3-2,0-3-0-0,,,,,,4,"KUSUNTI, KATHMANDU, NEPAL",15 METERS,NORTH,SCHOOL (COMMERCIAL),PILLAR SYSTEM,GB10568,2 MONTHS AGO,68,NOT FURNISHED,https://www.gharbazar.com/property/details/house-land-at-kusunti-10568,,FACING RINGROAD,,
"Rs. 1,70,00,000 (Negotiable)
(One crore seventy lakh )",0-3-0-0,,,6,1,2,3,2.5,"OCHU HEIGHT, IMADOL, KATHMANDU, NEPAL",13,NORTH-WEST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB08592,1 YEAR AGO,4585,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-ochu-height-imadol-8592,,,,
"Rs. 17,00,00,000
(Seventeen crore )",1-1-0-0,,,,,,,,"NAXAL, KATHMANDU, NEPAL",,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10744,4 WEEKS AGO,50,,https://www.gharbazar.com/property/details/house-at-naxal-10744,,550M FROM MAIN ROAD,,
"Rs. 1,60,00,000 (Negotiable)
(One crore sixty lakh )",0-3-0-0,,,4,2,3,3,2.5,"KAGESHWORI-MANOHARA NA.PA, DANCHHI, KATHMANDU, NEPAL",10 FEET,SOUTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB07120,10 MONTHS AGO,5609,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-danchhi-7120,300M,,,
"Rs. 48,00,000 (Negotiable)
(Forty eight lakh per aana)",0-19-0-0,,,,,,,,"BUDHANILKANTHA, KATHMANDU, NEPAL",32 FT,NORTH-EAST,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB09500,1 YEAR AGO,1149,,https://www.gharbazar.com/property/details/land-near-budhanilkantha-mandir-9500,,,6502 SQUARE FEET,
,"0-3-0-0, 0-4-0-0, 0-5-0-0",,,,,,,,"MANDIKHATAR, KATHMANDU, NEPAL",,EAST,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB06255,2 YEARS AGO,5634,,https://www.gharbazar.com/property/details/land-at-mandikhatar-6255,,,,
"Rs. 12,50,000 (Negotiable)
(Twelve Lakh Fifty Thousand per aana)",0-10-0-0,,,,,,,,"NEAR BY WHOOPEE LAND FUN PARK, CHOBAR, KATHMANDU, NEPAL",13 FEET,EAST,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB06364,4 YEARS AGO,5274,,https://www.gharbazar.com/property/details/land-at-chobhar-6364,,,,
"Rs. 75,00,000 (Negotiable)
(Seventy five lakh )",14 DHUR,,,,,,,,"PAKALI, ITAHARI, SUNSARI, NEPAL",16 FT,SOUTH,LAND (RESIDENTIAL),NONE,GB04935,3 YEARS AGO,7402,,https://www.gharbazar.com/property/details/land-house-at-itahari-4935,50M,,,
,0-3-3-0,,,4,2,1,,,"BHAISEPATI, KATHMANDU, NEPAL",13 FT,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10788,2 WEEKS AGO,53,,https://www.gharbazar.com/property/details/house-at-bhaisepati-10788,,150M FROM AWASH GATE,,
"Rs. 1,30,00,000 (Negotiable)
(One crore thirty lakh )",1300 SQUARE METER,,,27,,,,4,"DHULIKHEL, KAVRE, NEPAL",50,NORTH-EAST-SOUTH,HOTELS & RESORTS (RESIDENTIAL),PILLAR SYSTEM,GB10622,1 MONTH AGO,1002,FULLY FURNISHED,https://www.gharbazar.com/property/details/hotels-resorts-at-dhulikhel-10622,1500M,,,
"Rs. 18,000 (Negotiable)",0-,,,,,,,,"MAHARAJGUNG, KATHMANDU, NEPAL",13 FT,NONE,HOUSE (RESIDENTIAL),NONE,GB10472,4 MONTHS AGO,76,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-maharajgung-10472,,,,
"Rs. 4,50,00,000 (Negotiable)
(Four crore fifty lakh )",0-5-2-2,2000 SQUARE FEET,,7,1,1,9,3.5,"KALANKI-14, RANJIT COLONY, KATHMANDU, NEPAL",11 FEET,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB09842,5 MONTHS AGO,135,FULLY FURNISHED,https://www.gharbazar.com/property/details/house-at-kalanki-14-ranjit-colony-9842,,,,
